id,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
1151,QTM,325,Evolutionary Game Theory,TTh,13:00:00,14:15:00,M. Arbilly,3.8,2.6,"('QTM',325,'Evolutionary Game Theory','TTh','13:00:00','14:15:00','M. Arbilly',3.8,2.6),"
1152,QTM,345,Causal Designs and Inference I,TTh,13:00:00,14:15:00,A. Ananth,3,2.4,"('QTM',345,'Causal Designs and Inference I','TTh','13:00:00','14:15:00','A. Ananth',3.0,2.4),"
1153,QTM,347,Machine Learning I,MW,16:00:00,17:15:00,R. Xiong,3,2.4,"('QTM',347,'Machine Learning I','MW','16:00:00','17:15:00','R. Xiong',3.0,2.4),"
1154,QTM,350,Data Science Computing,TTh,10:00:00,11:15:00,J. Jacobson,3,2.4,"('QTM',350,'Data Science Computing','TTh','10:00:00','11:15:00','J. Jacobson',3.0,2.4),"
1155,QTM,365,Parametric Statistics,MW,8:30:00,9:45:00,A. Sanchez Becerra,3,2.4,"('QTM',365,'Parametric Statistics','MW','08:30:00','09:45:00','A. Sanchez Becerra',3.0,2.4),"
1156,QTM,385,Special Topics: QTM: Social Network Analysis,MW,11:30:00,12:45:00,W. An,2,4.5,"('QTM',385,'Special Topics: QTM: Social Network Analysis','MW','11:30:00','12:45:00','W. An',2.0,4.5),"
1157,QTM,385,Special Topics: QTM: Data Analytics,MW,17:30:00,18:45:00,J. Sutherland,3,2.4,"('QTM',385,'Special Topics: QTM: Data Analytics','MW','17:30:00','18:45:00','J. Sutherland',3.0,2.4),"
1158,QTM,385,Special Topics: QTM: Quantitative Finance,MW,14:30:00,15:45:00,R. Xiong,3,2.4,"('QTM',385,'Special Topics: QTM: Quantitative Finance','MW','14:30:00','15:45:00','R. Xiong',3.0,2.4),"
1159,QTM,385,Special Topics: QTM: Social Choice & Elections,MW,10:00:00,11:15:00,E. Penn,3,2.4,"('QTM',385,'Special Topics: QTM: Social Choice & Elections','MW','10:00:00','11:15:00','E. Penn',3.0,2.4),"
1160,QTM,385,Special Topics: QTM: Algorithms in Social Science,MW,10:00:00,11:15:00,J. Patty,3,2.4,"('QTM',385,'Special Topics: QTM: Algorithms in Social Science','MW','10:00:00','11:15:00','J. Patty',3.0,2.4),"
1161,QTM,446,Big/Small Data and Visualization,MW,13:00:00,14:15:00,R. Franzosi,3.4,2.2,"('QTM',446,'Big/Small Data and Visualization','MW','13:00:00','14:15:00','R. Franzosi',3.4,2.2),"
1162,QTM,490,Advanced Seminar: Natural Language Processing,W,18:00:00,21:00:00,R. Franzosi,3.4,2.2,"('QTM',490,'Advanced Seminar: Natural Language Processing','W','18:00:00','21:00:00','R. Franzosi',3.4,2.2),"
1163,QTM,510,Reasoning I,TTh,11:30:00,12:45:00,K. McAlister,4.5,2.7,"('QTM',510,'Reasoning I','TTh','11:30:00','12:45:00','K. McAlister',4.5,2.7),"
1164,QTM,520,Applied I,TTh,14:30:00,15:45:00,A. Ananth,3,2.4,"('QTM',520,'Applied I','TTh','14:30:00','15:45:00','A. Ananth',3.0,2.4),"
1165,QTM,530,Computing I,MW,11:30:00,12:45:00,W. Loh,3,2.4,"('QTM',530,'Computing I','MW','11:30:00','12:45:00','W. Loh',3.0,2.4),"
1166,QTM,540,Communication,MW,13:00:00,14:15:00,B. Miller,5,2,"('QTM',540,'Communication','MW','13:00:00','14:15:00','B. Miller',5.0,2.0),"
1167,RE,630,Learning and Empathy,M,14:30:00,16:30:00,J. Weaver,3,2.4,"('RE',630,'Learning and Empathy','M','14:30:00','16:30:00','J. Weaver',3.0,2.4),"
1168,REES,375,Special Topics: The Soviet Union,TThF,10:00:00,10:50:00,M. Payne,4.3,3.7,"('REES',375,'Special Topics: The Soviet Union','TThF','10:00:00','10:50:00','M. Payne',4.3,3.7),"
1169,REES,423,Islam in Russia,Th,13:00:00,15:45:00,M. Payne,4.3,3.7,"('REES',423,'Islam in Russia','Th','13:00:00','15:45:00','M. Payne',4.3,3.7),"
1170,REL,100,Introduction to Religion: The Powers of Pilgrimage,MW,10:00:00,11:15:00,J. Hoesterey,3,2.4,"('REL',100,'Introduction to Religion: The Powers of Pilgrimage','MW','10:00:00','11:15:00','J. Hoesterey',3.0,2.4),"
1171,REL,100,Introduction to Religion: Religion in the News,TTh,14:30:00,15:45:00,E. Gough,3,2.4,"('REL',100,'Introduction to Religion: Religion in the News','TTh','14:30:00','15:45:00','E. Gough',3.0,2.4),"
1172,REL,170,Special Topics in Religion,TTh,13:00:00,14:15:00,H. Kim,3.8,3.6,"('REL',170,'Special Topics in Religion','TTh','13:00:00','14:15:00','H. Kim',3.8,3.6),"
1173,REL,190,Fresh Sem: Religion: Arts of Attention,MW,14:30:00,15:45:00,S. Subramaniam,3,2.4,"('REL',190,'Fresh Sem: Religion: Arts of Attention','MW','14:30:00','15:45:00','S. Subramaniam',3.0,2.4),"
1174,REL,190,Fresh Sem: Religion: Religion and Destruction,TTh,10:00:00,11:15:00,E. Reinders,4,2.1,"('REL',190,'Fresh Sem: Religion: Religion and Destruction','TTh','10:00:00','11:15:00','E. Reinders',4.0,2.1),"
1175,REL,209,History of Religions In America,MW,11:30:00,12:45:00,K. Rosenblatt,4.2,1.6,"('REL',209,'History of Religions In America','MW','11:30:00','12:45:00','K. Rosenblatt',4.2,1.6),"
1176,REL,210,Classic Religious Texts: The Upanishads,MW,11:30:00,12:45:00,S. Subramaniam,3,2.4,"('REL',210,'Classic Religious Texts: The Upanishads','MW','11:30:00','12:45:00','S. Subramaniam',3.0,2.4),"
1177,REL,225,Introduction to Judaism,TTh,11:30:00,12:45:00,M. Berger,4.7,3.1,"('REL',225,'Introduction to Judaism','TTh','11:30:00','12:45:00','M. Berger',4.7,3.1),"
1178,REL,244,The Qur'an,MW,13:00:00,14:15:00,Stewart/Dudgeon,5,3,"('REL',244,'The Qur'an','MW','13:00:00','14:15:00','Stewart/Dudgeon',5.0,3.0),"
1179,REL,270,"Special Topics in Religion: Nature, Sacred",TTh,10:00:00,11:15:00,M. Carri贸n,3,2.4,"('REL',270,'Special Topics in Religion: Nature, Sacred','TTh','10:00:00','11:15:00','M. Carri贸n',3.0,2.4),"
1180,REL,270,Special Topics in Religion: Jainism:Religion ofNonviolence,TTh,11:30:00,12:45:00,E. Gough,3,2.4,"('REL',270,'Special Topics in Religion: Jainism:Religion ofNonviolence','TTh','11:30:00','12:45:00','E. Gough',3.0,2.4),"
1181,REL,270,Special Topics in Religion: African Religions,TTh,16:00:00,17:15:00,D. Premawardhana,4.8,1.4,"('REL',270,'Special Topics in Religion: African Religions','TTh','16:00:00','17:15:00','D. Premawardhana',4.8,1.4),"
1182,REL,270,Special Topics in Religion: Gender/Sexuality/Holocaust,TTh,14:30:00,15:45:00,A. Podbielska,3,2.4,"('REL',270,'Special Topics in Religion: Gender/Sexuality/Holocaust','TTh','14:30:00','15:45:00','A. Podbielska',3.0,2.4),"
1183,REL,270,Special Topics in Religion: Entertaining Religion,MW,16:00:00,17:15:00,G. Laderman,4.5,1.3,"('REL',270,'Special Topics in Religion: Entertaining Religion','MW','16:00:00','17:15:00','G. Laderman',4.5,1.3),"
1184,REL,270,Special Topics in Religion: Children and the Holocaust,TTh,11:30:00,12:45:00,Udel/Podbielska,4.5,2,"('REL',270,'Special Topics in Religion: Children and the Holocaust','TTh','11:30:00','12:45:00','Udel/Podbielska',4.5,2.0),"
1185,REL,270,Special Topics in Religion: Jewish Women in Modern World,MW,13:00:00,14:15:00,K. Rosenblatt,4.2,1.6,"('REL',270,'Special Topics in Religion: Jewish Women in Modern World','MW','13:00:00','14:15:00','K. Rosenblatt',4.2,1.6),"
1186,REL,270,Special Topics in Religion: Anthropology of the Jews,TTh,10:00:00,11:15:00,D. Seeman,3,2.4,"('REL',270,'Special Topics in Religion: Anthropology of the Jews','TTh','10:00:00','11:15:00','D. Seeman',3.0,2.4),"
1187,REL,300,Interpreting Religion,TTh,13:00:00,14:15:00,D. Premawardhana,4.8,1.4,"('REL',300,'Interpreting Religion','TTh','13:00:00','14:15:00','D. Premawardhana',4.8,1.4),"
1188,REL,307,East Asian Buddhism,MW,13:00:00,14:15:00,W. Wu,3,2.4,"('REL',307,'East Asian Buddhism','MW','13:00:00','14:15:00','W. Wu',3.0,2.4),"
1189,REL,313,Modern Catholicism,MW,14:30:00,15:45:00,S. Kothe,3,2.4,"('REL',313,'Modern Catholicism','MW','14:30:00','15:45:00','S. Kothe',3.0,2.4),"
1190,REL,330,Tibetan Culture,MW,13:00:00,14:15:00,T. Rigzin,3,2.4,"('REL',330,'Tibetan Culture','MW','13:00:00','14:15:00','T. Rigzin',3.0,2.4),"
1191,REL,354,Ethics: Secular Ethics: Dalai Lama's,TTh,11:30:00,12:45:00,Team,3,2.4,"('REL',354,'Ethics: Secular Ethics: Dalai Lama's','TTh','11:30:00','12:45:00','Team',3.0,2.4),"
1192,REL,358,Religion and Healing: Buddhist Meditation,TTh,16:00:00,17:15:00,Team,3,2.4,"('REL',358,'Religion and Healing: Buddhist Meditation','TTh','16:00:00','17:15:00','Team',3.0,2.4),"
1193,REL,370,Special Topics in Religion: The Bible and Asian America,MW,13:00:00,14:15:00,R. Nam,3,2.4,"('REL',370,'Special Topics in Religion: The Bible and Asian America','MW','13:00:00','14:15:00','R. Nam',3.0,2.4),"
1194,REL,370,Special Topics in Religion: Law & Religion:Islamic Finance,TTh,10:30:00,12:00:00,L. Bambach,3,2.4,"('REL',370,'Special Topics in Religion: Law & Religion:Islamic Finance','TTh','10:30:00','12:00:00','L. Bambach',3.0,2.4),"
1195,REL,370,Special Topics in Religion: Law and Religion:Comp.Perspec.,TTh,12:15:00,13:45:00,H. Ludsin,3,2.4,"('REL',370,'Special Topics in Religion: Law and Religion:Comp.Perspec.','TTh','12:15:00','13:45:00','H. Ludsin',3.0,2.4),"
1196,REL,370,"Special Topics in Religion: Law & Religion: Theory, Method",Th,13:00:00,16:00:00,S. Allard,3,2.4,"('REL',370,'Special Topics in Religion: Law & Religion: Theory, Method','Th','13:00:00','16:00:00','S. Allard',3.0,2.4),"
1197,REL,370,Special Topics in Religion: Law &Religion:Ethics &Politics,W,16:15:00,18:15:00,S. Allard,3,2.4,"('REL',370,'Special Topics in Religion: Law &Religion:Ethics &Politics','W','16:15:00','18:15:00','S. Allard',3.0,2.4),"
1198,REL,370,Special Topics in Religion: Law and Religion: Canon Law,Th,10:30:00,12:30:00,B. Austin,3,2.4,"('REL',370,'Special Topics in Religion: Law and Religion: Canon Law','Th','10:30:00','12:30:00','B. Austin',3.0,2.4),"
1199,REL,370,Special Topics in Religion: Law and Religion in Practice,W,14:00:00,16:00:00,W. Barth,3,2.4,"('REL',370,'Special Topics in Religion: Law and Religion in Practice','W','14:00:00','16:00:00','W. Barth',3.0,2.4),"
1200,REL,387,Literature & Religion,TTh,14:30:00,15:45:00,E. Reinders,4,2.1,"('REL',387,'Literature & Religion','TTh','14:30:00','15:45:00','E. Reinders',4.0,2.1),"
1201,RLE,780,Moral Agency Under Constraint,F,9:30:00,12:30:00,E. Marshall,3,2.4,"('RLE',780,'Moral Agency Under Constraint','F','09:30:00','12:30:00','E. Marshall',3.0,2.4),"
1202,RLHT,712,Theology Of Augustine,Th,13:00:00,16:00:00,A. Briggman,3,2.4,"('RLHT',712,'Theology Of Augustine','Th','13:00:00','16:00:00','A. Briggman',3.0,2.4),"
1203,RLNT,740,Literature of the Second Temple Period,WF,13:00:00,14:20:00,W. Wilson,3,2.4,"('RLNT',740,'Literature of the Second Temple Period','WF','13:00:00','14:20:00','W. Wilson',3.0,2.4),"
1204,RLR,700,Topics in Religion: Oneness of Being,Th,14:30:00,17:15:00,S. Kugle,5,4,"('RLR',700,'Topics in Religion: Oneness of Being','Th','14:30:00','17:15:00','S. Kugle',5.0,4.0),"
1205,RLR,700,Topics in Religion: Islamic Civilizations Studies,W,14:30:00,17:15:00,V. Cornell,4.3,2.4,"('RLR',700,'Topics in Religion: Islamic Civilizations Studies','W','14:30:00','17:15:00','V. Cornell',4.3,2.4),"
1206,RLR,700,Topics in Religion: Popular & Public in LatAm Hist,Th,14:30:00,17:30:00,T. Rogers,4.4,3.3,"('RLR',700,'Topics in Religion: Popular & Public in LatAm Hist','Th','14:30:00','17:30:00','T. Rogers',4.4,3.3),"
1207,RLR,700,Topics in Religion: Towards Vatican II: New Theo.,W,9:00:00,12:00:00,S. Loesel,3,2.4,"('RLR',700,'Topics in Religion: Towards Vatican II: New Theo.','W','09:00:00','12:00:00','S. Loesel',3.0,2.4),"
1208,RLR,700,Topics in Religion: WorldChristianityMethodologies,T,13:00:00,16:00:00,J. Hanciles,1,4,"('RLR',700,'Topics in Religion: WorldChristianityMethodologies','T','13:00:00','16:00:00','J. Hanciles',1.0,4.0),"
1209,RLR,700,Topics in Religion: Religion & Ecology,T,13:00:00,16:00:00,W. Wu,3,2.4,"('RLR',700,'Topics in Religion: Religion & Ecology','T','13:00:00','16:00:00','W. Wu',3.0,2.4),"
1210,RLR,700,Topics in Religion: Asian American Religious Hist.,W,13:00:00,16:00:00,H. Kim,3.8,3.6,"('RLR',700,'Topics in Religion: Asian American Religious Hist.','W','13:00:00','16:00:00','H. Kim',3.8,3.6),"
1211,RLR,700,Topics in Religion: Studying Religious Practices,W,9:00:00,12:00:00,E. Bounds,3,2.4,"('RLR',700,'Topics in Religion: Studying Religious Practices','W','09:00:00','12:00:00','E. Bounds',3.0,2.4),"
1212,RLR,700,Topics in Religion: Africana Religious Studies,Th,10:00:00,13:00:00,Stewart/Lartey,5,3,"('RLR',700,'Topics in Religion: Africana Religious Studies','Th','10:00:00','13:00:00','Stewart/Lartey',5.0,3.0),"
1213,RP,648,Readings: Psychology of Religion,MTWThF,9:00:00,14:00:00,K. Menhinick,3,2.4,"('RP',648,'Readings: Psychology of Religion','MTWThF','09:00:00','14:00:00','K. Menhinick',3.0,2.4),"
1214,RUSS,271,Imperial Russian Culture,TTh,14:30:00,15:45:00,J. Apkarian,3.5,2.4,"('RUSS',271,'Imperial Russian Culture','TTh','14:30:00','15:45:00','J. Apkarian',3.5,2.4),"
1215,RUSS,311,Topics: Russian Fiction and Nonfiction,MW,13:00:00,14:15:00,V. Proskurina,3,2.4,"('RUSS',311,'Topics: Russian Fiction and Nonfiction','MW','13:00:00','14:15:00','V. Proskurina',3.0,2.4),"
1216,SOC,190,Fresh Sem: Sociology: Master Trends of Modern Society,TTh,11:30:00,12:45:00,J. Mullis,3.8,2.2,"('SOC',190,'Fresh Sem: Sociology: Master Trends of Modern Society','TTh','11:30:00','12:45:00','J. Mullis',3.8,2.2),"
1217,SOC,190,Fresh Sem: Sociology: Data Science for Beginners,MW,14:30:00,15:45:00,R. Franzosi,3.4,2.2,"('SOC',190,'Fresh Sem: Sociology: Data Science for Beginners','MW','14:30:00','15:45:00','R. Franzosi',3.4,2.2),"
1218,SOC,214,Class/Status/Power,MW,14:30:00,15:45:00,A. Sullivan,3,2.4,"('SOC',214,'Class/Status/Power','MW','14:30:00','15:45:00','A. Sullivan',3.0,2.4),"
1219,SOC,225,Sociology of Sex and Gender,TTh,19:00:00,20:15:00,A. Bledsoe,3.4,2.3,"('SOC',225,'Sociology of Sex and Gender','TTh','19:00:00','20:15:00','A. Bledsoe',3.4,2.3),"
1220,SOC,240,Methods in Black Studies,MW,11:30:00,12:45:00,J. Easley,3,2.4,"('SOC',240,'Methods in Black Studies','MW','11:30:00','12:45:00','J. Easley',3.0,2.4),"
1221,SOC,245,Individual & Society,TTh,11:30:00,12:45:00,K. Hegtvedt,3,2.4,"('SOC',245,'Individual & Society','TTh','11:30:00','12:45:00','K. Hegtvedt',3.0,2.4),"
1222,SOC,247,Racial & Ethnic Relations,MW,10:00:00,11:15:00,J. Easley,3,2.4,"('SOC',247,'Racial & Ethnic Relations','MW','10:00:00','11:15:00','J. Easley',3.0,2.4),"
1223,SOC,250,Foundations of Global Health,TTh,10:00:00,11:15:00,R. Hall-Clifford,3,3,"('SOC',250,'Foundations of Global Health','TTh','10:00:00','11:15:00','R. Hall-Clifford',3.0,3.0),"
1224,SOC,275,Social Statistics,TTh,8:30:00,9:45:00,J. Mullis,3.8,2.2,"('SOC',275,'Social Statistics','TTh','08:30:00','09:45:00','J. Mullis',3.8,2.2),"
1225,SOC,343,Mass Media And Social Influences,TTh,14:30:00,15:45:00,T. Dowd,3,2.4,"('SOC',343,'Mass Media And Social Influences','TTh','14:30:00','15:45:00','T. Dowd',3.0,2.4),"
1226,SOC,370,Community Building and Social Change I - Principles and Perspectives,MW,11:30:00,12:45:00,M. Rich,3,3.7,"('SOC',370,'Community Building and Social Change I - Principles and Perspectives','MW','11:30:00','12:45:00','M. Rich',3.0,3.7),"
1227,SOC,377,Public Policy,TTh,10:00:00,11:15:00,Peskowitz/Yeung,4.8,3.5,"('SOC',377,'Public Policy','TTh','10:00:00','11:15:00','Peskowitz/Yeung',4.8,3.5),"
1228,SOC,389,Spec. Tops in Sociology: Progressivism and its Disconte,MW,14:30:00,15:45:00,F. Lechner,4.8,3.1,"('SOC',389,'Spec. Tops in Sociology: Progressivism and its Disconte','MW','14:30:00','15:45:00','F. Lechner',4.8,3.1),"
1229,SOC,389,Spec. Tops in Sociology: Asian Amer: Immigr & Integr,TTh,11:30:00,12:45:00,X. Yang,4,1,"('SOC',389,'Spec. Tops in Sociology: Asian Amer: Immigr & Integr','TTh','11:30:00','12:45:00','X. Yang',4.0,1.0),"
1230,SOC,446,Big/Small Data and Visualization,MW,13:00:00,14:15:00,R. Franzosi,3.4,2.2,"('SOC',446,'Big/Small Data and Visualization','MW','13:00:00','14:15:00','R. Franzosi',3.4,2.2),"
1231,SOC,457,Development Of Sociological Theory,MW,11:30:00,12:45:00,F. Lechner,4.8,3.1,"('SOC',457,'Development Of Sociological Theory','MW','11:30:00','12:45:00','F. Lechner',4.8,3.1),"
1232,SOC,489,Special Topics in Sociology: Ethnoracial Inequities/Policie,TTh,13:00:00,14:15:00,A. Sewell,3.4,3,"('SOC',489,'Special Topics in Sociology: Ethnoracial Inequities/Policie','TTh','13:00:00','14:15:00','A. Sewell',3.4,3.0),"
1233,SOC,489,Special Topics in Sociology: Natural Language Processing,W,18:00:00,21:00:00,R. Franzosi,3.4,2.2,"('SOC',489,'Special Topics in Sociology: Natural Language Processing','W','18:00:00','21:00:00','R. Franzosi',3.4,2.2),"
1234,SOC,500,Research Methods/Models:Statistics,TTh,8:30:00,9:45:00,I. Browne,3,2.4,"('SOC',500,'Research Methods/Models:Statistics','TTh','08:30:00','09:45:00','I. Browne',3.0,2.4),"
1235,SOC,508,Advanced Network Analysis,MW,11:30:00,12:45:00,W. An,2,4.5,"('SOC',508,'Advanced Network Analysis','MW','11:30:00','12:45:00','W. An',2.0,4.5),"
1236,SOC,509,Big/Small Data & Visualization,MW,13:00:00,14:15:00,R. Franzosi,3.4,2.2,"('SOC',509,'Big/Small Data & Visualization','MW','13:00:00','14:15:00','R. Franzosi',3.4,2.2),"
1237,SOC,534,Religion & Public Health,T,10:00:00,13:00:00,E. Idler,3.3,2.5,"('SOC',534,'Religion & Public Health','T','10:00:00','13:00:00','E. Idler',3.3,2.5),"
1238,SOC,552,Structural Aspects/Soc.Interaction,W,13:00:00,16:00:00,C. Johnson,3,2.4,"('SOC',552,'Structural Aspects/Soc.Interaction','W','13:00:00','16:00:00','C. Johnson',3.0,2.4),"
1239,SOC,563,Culture and Social Psychology Empirical Research (CASPER) Workshop,M,13:00:00,16:00:00,T. Dowd,3,2.4,"('SOC',563,'Culture and Social Psychology Empirical Research (CASPER) Workshop','M','13:00:00','16:00:00','T. Dowd',3.0,2.4),"
1240,SOC,585,Advanced Topics in Sociological Research,W,18:00:00,21:00:00,R. Franzosi,3.4,2.2,"('SOC',585,'Advanced Topics in Sociological Research','W','18:00:00','21:00:00','R. Franzosi',3.4,2.2),"
1241,SPAN,285,Topics: Hispanic Studies: Casa 脡mory,M,17:30:00,18:20:00,K. Ostrom,3,2.4,"('SPAN',285,'Topics: Hispanic Studies: Casa 脡mory','M','17:30:00','18:20:00','K. Ostrom',3.0,2.4),"
1242,SPAN,285,Topics: Hispanic Studies: Staged Reading Practice,W,14:00:00,14:50:00,Gonzalez/Owen,4.1,1.6,"('SPAN',285,'Topics: Hispanic Studies: Staged Reading Practice','W','14:00:00','14:50:00','Gonzalez/Owen',4.1,1.6),"
1243,SPAN,301,Early Hispanic Texts & Contexts,MW,11:30:00,12:45:00,C. Sierra,3,2.4,"('SPAN',301,'Early Hispanic Texts & Contexts','MW','11:30:00','12:45:00','C. Sierra',3.0,2.4),"
1244,SPAN,311,Hispanic Narrative,MW,11:30:00,12:45:00,Staff,3,2.4,"('SPAN',311,'Hispanic Narrative','MW','11:30:00','12:45:00','Staff',3.0,2.4),"
1245,SPAN,318,Critical Writing in Hispanic Topics: Lan&Cult for Heritage Speakers,TTh,11:30:00,12:45:00,J. Boigues-Lopez,3,2.4,"('SPAN',318,'Critical Writing in Hispanic Topics: Lan&Cult for Heritage Speakers','TTh','11:30:00','12:45:00','J. Boigues-Lopez',3.0,2.4),"
1246,SPAN,341,Hispanic Utopias/Dystopias,MW,10:00:00,11:15:00,H. Gold,2.8,2.3,"('SPAN',341,'Hispanic Utopias/Dystopias','MW','10:00:00','11:15:00','H. Gold',2.8,2.3),"
1247,SPAN,385,Topics in Language and Culture: Translation:WhoWhatHow?,TTh,13:00:00,14:15:00,Dillman/Escobar Chacon,4.8,2.9,"('SPAN',385,'Topics in Language and Culture: Translation:WhoWhatHow?','TTh','13:00:00','14:15:00','Dillman/Escobar Chacon',4.8,2.9),"
1248,SPAN,409,Medical Discourse in Latin America,TTh,10:00:00,11:15:00,X. Marsilli-Vargas,5,4,"('SPAN',409,'Medical Discourse in Latin America','TTh','10:00:00','11:15:00','X. Marsilli-Vargas',5.0,4.0),"
1249,SPAN,410,Topics in Spanish Linguistics: History of Spanish Language,TTh,11:30:00,12:45:00,Staff,3,2.4,"('SPAN',410,'Topics in Spanish Linguistics: History of Spanish Language','TTh','11:30:00','12:45:00','Staff',3.0,2.4),"
1250,SPAN,423,"Madrid, Barcelona, New York",MW,13:00:00,14:15:00,H. Gold,2.8,2.3,"('SPAN',423,'Madrid, Barcelona, New York','MW','13:00:00','14:15:00','H. Gold',2.8,2.3),"
1251,SPAN,485,Topics in Hispanic Culture,TTh,11:30:00,12:45:00,J. Quiroga,3,2.4,"('SPAN',485,'Topics in Hispanic Culture','TTh','11:30:00','12:45:00','J. Quiroga',3.0,2.4),"
1252,SPAN,485,Topics in Hispanic Culture: Mass Incarceration in Lat. Am.,MW,16:00:00,17:15:00,D. Nichols,3,2.4,"('SPAN',485,'Topics in Hispanic Culture: Mass Incarceration in Lat. Am.','MW','16:00:00','17:15:00','D. Nichols',3.0,2.4),"
1253,SR,601,Sociology Of Religion,M,14:30:00,17:30:00,J. Calvillo,3,2.4,"('SR',601,'Sociology Of Religion','M','14:30:00','17:30:00','J. Calvillo',3.0,2.4),"
1254,SR,613,Gender In U.S. Religion,MW,14:30:00,15:50:00,N. Phillips,3,2.4,"('SR',613,'Gender In U.S. Religion','MW','14:30:00','15:50:00','N. Phillips',3.0,2.4),"
1255,SR,623,Religion in Urban Landscape,Th,14:30:00,17:30:00,J. Calvillo,3,2.4,"('SR',623,'Religion in Urban Landscape','Th','14:30:00','17:30:00','J. Calvillo',3.0,2.4),"
1256,SR,645,"Race, Class and the Making of American Religion",M,14:30:00,16:30:00,M. Frederick,3,2.4,"('SR',645,'Race, Class and the Making of American Religion','M','14:30:00','16:30:00','M. Frederick',3.0,2.4),"
1257,SR,665,"Catholicism in America: Migration, Transnationalism, & Devotion",W,13:00:00,16:00:00,S. Reynolds,3,2.4,"('SR',665,'Catholicism in America: Migration, Transnationalism, & Devotion','W','13:00:00','16:00:00','S. Reynolds',3.0,2.4),"
1258,ST,604,Theology of Atonement,Th,14:30:00,17:30:00,R. Soulen,3,2.4,"('ST',604,'Theology of Atonement','Th','14:30:00','17:30:00','R. Soulen',3.0,2.4),"
1259,ST,609,Theology of Augustine,W,13:00:00,16:00:00,A. Briggman,3,2.4,"('ST',609,'Theology of Augustine','W','13:00:00','16:00:00','A. Briggman',3.0,2.4),"
1260,ST,623,Theology of Karl Barth,T,14:30:00,17:30:00,R. Soulen,3,2.4,"('ST',623,'Theology of Karl Barth','T','14:30:00','17:30:00','R. Soulen',3.0,2.4),"
